time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
0,14, others, car,37.53299903424868,-0.8548803981180151,1,15, others, car,28.519557820799328,25.03617955491777,1,17, others, car,29.519028119957994,32.72538004138571,1,18.0, others, car,39.08934284353228,14.551035704058519,1.0,19.0, others, car,25.83640200597257,31.075951449486904,1.0,20, agent, car,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1000,1, agent, car,-0.7246699145716526,0.010320606330349877,1,2, others, car,37.29600248360896,22.215451913985977,1,3, others, car,12.694735643364654,24.939365246381435,1,5.0, others, car,8.127868363149277,38.094047945464006,1.0,6.0, others, car,-4.129168970988837,8.115169967968882,1.0,7, others, car,11.282998384014745,40.99821866211159,1.0,8.0, others, car,20.692252128608512,19.558791011872195,1.0,9.0, others, car,6.5136228726439285,46.65932555313001,1.0,0.0, 0.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-900,1, agent, car,-0.6363898567067927,0.009749566006544506,1,2, others, car,36.71454736508674,22.076794259511157,1,3, others, car,12.706233163697608,24.726638444999885,1,5.0, others, car,8.134527549443709,37.837858172447746,1.0,6.0, others, car,-3.921761649722023,8.158369540709142,1.0,7, others, car,11.285159448313408,40.98233376988357,1.0,8.0, others, car,20.677443319946605,19.555705328105084,1.0,9.0, others, car,6.443115963995978,46.2100074299333,1.0,0.0, 0.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-800,1, agent, car,-0.5481905308909141,0.010155877200466549,1,2, others, car,36.13387140193554,21.94120139163692,1,3, others, car,12.719875851162907,24.512062404681448,1,5.0, others, car,8.14131619983581,37.57966369639689,1.0,6.0, others, car,-3.7144270605040437,8.202566464966685,1.0,7, others, car,11.285159448313408,40.98233376988357,1.0,8.0, others, car,20.677437319946605,19.555705328105084,1.0,9.0, others, car,6.371538971781892,45.76161392620527,1.0,0.0, 0.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-700,1, agent, car,-0.4629065275780472,0.009356640730601927,1,2, others, car,35.55803673227328,21.807966887041545,1,3, others, car,12.734806818340713,24.293569690342718,1,5.0, others, car,8.148476510472216,37.316487462759405,1.0,6.0, others, car,-3.5120762288727025,8.246409728980035,1.0,7, others, car,11.285159448313408,40.98233376988357,1.0,8.0, others, car,20.677440319946605,19.555706328105085,1.0,9.0, others, car,6.297821812435581,45.31506966141402,1.0,0.0, 0.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-600,1, agent, car,-0.3806145788171071,0.008339208113770966,1,2, others, car,34.990960030120064,21.678379025437536,1,3, others, car,12.752096148797502,24.070235682515033,1,5.0, others, car,8.155148593933077,37.046257036452005,1.0,6.0, others, car,-3.316640125813501,8.288726517134261,1.0,7, others, car,11.285159448313408,40.98233376988357,1.0,8.0, others, car,20.677437319946605,19.555705328105084,1.0,9.0, others, car,6.221747289810515,44.873367690111735,1.0,0.0, 0.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-500,1, agent, car,-0.3023120361254417,0.007030847302045916,1,2, others, car,34.43456326646182,21.553580622440077,1,3, others, car,12.772813926099042,23.841135761730037,1,5.0, others, car,8.162475265833592,36.76705044648872,1.0,6.0, others, car,-3.1291798348928808,8.330471448897557,1.0,7, others, car,11.285159448313408,40.98233376988357,1.0,8.0, others, car,20.67744131994661,19.555708328105084,1.0,9.0, others, car,6.14430975542388,44.43657774434703,1.0,0.0, 0.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-400,1, agent, car,-0.2300663345864176,0.0062834457145856904,1,2, others, car,33.89183849585065,21.43378987419548,1,3, others, car,12.7951836433575,23.60313240933823,1,5.0, others, car,8.170747454368854,36.47487828680067,1.0,6.0, others, car,-2.9525449465649376,8.369421625089316,1.0,7, others, car,11.285164448313408,40.98234276988357,1.0,8.0, others, car,20.677437319946605,19.555705328105084,1.0,9.0, others, car,6.06543947722705,44.0057001756374,1.0,0.0, 0.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-300,1, agent, car,-0.16273465858504965,0.004175032365207302,1,2, others, car,33.36670239230681,21.32029506041657,1,3, others, car,12.821272735656295,23.355373737919663,1,5.0, others, car,8.179040540070432,36.16867047382146,1.0,6.0, others, car,-2.787795544395772,8.40651066517776,1.0,7, others, car,11.285164448313408,40.98233976988357,1.0,8.0, others, car,20.677437319946605,19.555705328105084,1.0,9.0, others, car,5.984917259073183,43.5837260385347,1.0,10.0, others, car,-17.49287731415902,6.0296864684771165,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-200,1, agent, car,-0.10252990730258624,0.003552197708986312,1,2, others, car,32.86015230734739,21.213168913151954,1,3, others, car,12.8510812029954,23.097859747474786,1,5.0, others, car,8.188424606504803,35.847502388082475,1.0,6.0, others, car,-2.6359589799027625,8.441638837113814,1.0,7, others, car,11.285159448313408,40.98233376988357,1.0,8.0, others, car,20.677437319946605,19.555705328105084,1.0,9.0, others, car,5.9028158330114655,43.169657981521425,1.0,10.0, others, car,-17.142218034644486,6.088336213836473,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-100,1, agent, car,-0.04823653307498085,0.0014956192424741294,1,2, others, car,32.375180295524785,21.112629628548397,1,3, others, car,12.885825593038511,22.827679115500242,1,5.0, others, car,8.197050414734589,35.50923386245179,1.0,6.0, others, car,-2.497929872554277,8.473763057331826,1.0,7, others, car,11.285159448313408,40.98233376988357,1.0,8.0, others, car,20.677437319946605,19.555705328105084,1.0,9.0, others, car,5.8189897349439725,42.76549070763258,1.0,10.0, others, car,-16.791555755129814,6.146995959195608,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1, agent, car,0.0,0.0,1,2, others, car,31.912783708355928,21.018749938654487,1,3, others, car,12.925502905785642,22.544807841995915,1,5.0, others, car,8.20691866779483,35.154010361026856,1.0,6.0, others, car,-2.374788305916626,8.503798945299776,1.0,7, others, car,11.285159448313408,40.98233376988357,1.0,8.0, others, car,20.677437319946605,19.555705328105084,1.0,9.0, others, car,5.7344363163881145,42.371296948916786,1.0,10.0, others, car,-16.4448828816844,6.205364776359626,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1000,1, others, car,12.287872379524488,-0.2937777808477998,1,2, others, car,40.5729827175616,18.812221516887746,1,3, others, car,29.566850257679853,13.872984604617052,1,5.0, others, car,21.75605732204057,21.735206918731905,1.0,6.0, others, car,10.65177079520529,8.452991714559648,1.0,7, others, car,25.058230277948905,40.194638539701955,1.0,8.0, others, car,33.5425715362928,18.392545901334298,1.0,9.0, others, car,16.681203817684427,34.935203809236285,1.0,10.0, others, car,0.8323185825497648,7.245072382981262,1.0,12.0, agent, car,-5.211949348422518,0.015523835826154575,1.0
-900,1, others, car,12.287872379524488,-0.2937777808477998,1,2, others, car,40.549055680545116,18.809483470208487,1,3, others, car,29.93969955753132,13.591331627355654,1,5.0, others, car,21.779906503689414,20.928558781974186,1.0,6.0, others, car,10.65177079520529,8.452991714559648,1.0,7, others, car,25.058230277948905,40.194638539701955,1.0,8.0, others, car,33.5425715362928,18.392545901334298,1.0,9.0, others, car,16.476142438691582,34.641750523608835,1.0,10.0, others, car,0.9379196145439204,7.259322061780628,1.0,12.0, agent, car,-4.66559241573023,0.012345455873091216,1.0
-800,1, others, car,12.287874379524489,-0.2937717808477998,1,2, others, car,40.549055680545116,18.809483470208487,1,3, others, car,30.331985127731638,13.328285944226728,1,5.0, others, car,21.80836961784248,20.10204329444081,1.0,6.0, others, car,10.65177079520529,8.452991714559648,1.0,7, others, car,25.058230277948905,40.194638539701955,1.0,8.0, others, car,33.52767702321098,18.389094451956204,1.0,9.0, others, car,16.259148332649456,34.34592868881133,1.0,10.0, others, car,1.0375702830136664,7.2723984659949235,1.0,12.0, agent, car,-4.119204691578852,0.008167550089218711,1.0
-700,1, others, car,12.287876379524489,-0.2937737808477998,1,2, others, car,40.549055680545116,18.809483470208487,1,3, others, car,30.74167712516008,13.084785498142905,1,5.0, others, car,21.841385081581343,19.257659507792734,1.0,6.0, others, car,10.65177079520529,8.452991714559648,1.0,7, others, car,25.058230277948905,40.194638539701955,1.0,8.0, others, car,33.515707504702625,18.387716428616518,1.0,9.0, others, car,16.031190233929905,34.048768622133124,1.0,10.0, others, car,1.1312117964998079,7.285286121454719,1.0,12.0, agent, car,-3.576876653668092,0.0058655301306339966,1.0
-600,1, others, car,12.287872379524488,-0.2937777808477998,1,2, others, car,40.549055680545116,18.809483470208487,1,3, others, car,31.168683175439742,12.863828866595938,1,5.0, others, car,21.879986212195806,18.39444668765844,1.0,6.0, others, car,10.65177079520529,8.452991714559648,1.0,7, others, car,25.058230277948905,40.194638539701955,1.0,8.0, others, car,33.50077620016173,18.385255505069114,1.0,9.0, others, car,15.789300356499922,33.749178423366594,1.0,10.0, others, car,1.217924212089813,7.2959611850397765,1.0,12.0, agent, car,-3.0385467190797595,0.003440344335264273,1.0
-500,1, others, car,12.287872379524488,-0.2937777808477998,1,2, others, car,40.549055680545116,18.809483470208487,1,3, others, car,31.61206533565789,12.663386206465454,1,5.0, others, car,21.923133692396306,17.513349568409787,1.0,6.0, others, car,10.65177079520529,8.452991714559648,1.0,7, others, car,25.058230277948905,40.194638539701955,1.0,8.0, others, car,33.48287710958816,18.381702681313765,1.0,9.0, others, car,15.532448383070175,33.448126826883374,1.0,10.0, others, car,1.3006385243573768,7.306513082788501,1.0,12.0, agent, car,-2.508212991136316,0.0007688268674609366,1.0
-400,1, others, car,12.287872379524488,-0.2937777808477998,1,2, others, car,40.549055680545116,18.809483470208487,1,3, others, car,32.07276154872726,12.485487360871609,1,5.0, others, car,21.97184004801332,16.614428941505608,1.0,6.0, others, car,10.65177079520529,8.452991714559648,1.0,7, others, car,25.058231277948906,40.19464653970195,1.0,8.0, others, car,33.46097991569203,18.37802669172232,1.0,9.0, others, car,15.261633839470804,33.145644624142165,1.0,10.0, others, car,1.3773556816413361,7.316880231782732,1.0,12.0, agent, car,-1.9849375269253429,-0.00011917915253062404,1.0
-300,1, others, car,12.287881379524489,-0.2937777808477998,1,2, others, car,40.549055680545116,18.809483470208487,1,3, others, car,32.54777323715588,12.330039955437364,1,5.0, others, car,22.02502917029797,15.699627067148109,1.0,6.0, others, car,10.65177279520529,8.452991714559648,1.0,7, others, car,25.058237277948905,40.194642539701945,1.0,8.0, others, car,33.434115884101985,18.37319721900455,1.0,9.0, others, car,14.973858148210391,32.84163944076598,1.0,10.0, others, car,1.4501055270620564,7.32613368910983,1.0,12.0, agent, car,-1.4716811124793765,-0.0003135739329884985,1.0
-200,1, others, car,12.287872379524488,-0.29377678084779985,1,2, others, car,40.549055680545116,18.809483470208487,1,3, others, car,33.03906866114583,12.198105098911586,1,5.0, others, car,22.083715585080967,14.768998736796147,1.0,6.0, others, car,10.65177079520529,8.452991714559648,1.0,7, others, car,25.058230277948905,40.194638539701955,1.0,8.0, others, car,33.402285014818084,18.36721426316088,1.0,9.0, others, car,14.669152100747686,32.535111750924344,1.0,10.0, others, car,1.5178577433296336,7.335215189141738,1.0,12.0, agent, car,-0.9694334821701583,-0.0008506747631287191,1.0
-100,1, others, car,12.287872379524488,-0.2937777808477998,1,2, others, car,40.54906368054512,18.80949147020849,1,3, others, car,33.544682560495055,12.088631682545294,1,5.0, others, car,22.147886292362408,13.822519950450175,1.0,6.0, others, car,10.65177079520529,8.452991714559648,1.0,7, others, car,25.058230277948905,40.194638539701955,1.0,8.0, others, car,33.364487782009554,18.360047032732254,1.0,9.0, others, car,14.346454588334165,32.22802981481912,1.0,10.0, others, car,1.5826421735645468,7.343213788965818,1.0,12.0, agent, car,-0.4782044274565291,-0.0007249558128169832,1.0
0,1, others, car,12.287872379524488,-0.2937777808477998,1,2, others, car,40.52513264352885,18.806745423529343,1,3, others, car,34.06660498686491,12.001651289256671,1,5.0, others, car,22.21748870922393,12.862207759770902,1.0,6.0, others, car,10.65177279520529,8.453000714559648,1.0,7, others, car,25.058230277948905,40.194638539701955,1.0,8.0, others, car,33.31872513401535,18.35163394480005,1.0,9.0, others, car,14.004796876598215,31.919363315160734,1.0,10.0, others, car,1.6424339746463308,7.351060431494254,1.0,12.0, agent, car,0.0,0.0,1.0
-1000,1, others, car,25.408447969206616,-24.842783535588698,1,2, others, car,36.18664410624324,18.363953994935123,1,7, others, car,23.43741279757675,23.03731520276831,1,10.0, others, car,8.017492012622254,7.3383768523796205,1.0,11.0, others, car,22.67234517945693,37.696592472842454,1.0,12, others, car,16.977541995084625,-2.877110669602584,1.0,13.0, others, car,19.607452063148905,25.74760170960841,1.0,14.0, others, car,22.51458688587557,46.96695882594869,1.0,15.0, others, car,21.629991693370577,56.50779166933295,1.0,16.0, agent, car,-6.307981489451232,-0.061477871964251314,1.0
-900,1, others, car,25.56833707449482,-25.64989534569325,1,2, others, car,36.138897546363,18.35818632472934,1,7, others, car,23.465032554173145,22.455933408157353,1,10.0, others, car,8.017499012622254,7.33838585237962,1.0,11.0, others, car,22.680663217759484,37.552832915807684,1.0,12, others, car,17.466801377704467,-3.196382116052959,1.0,13.0, others, car,19.64052598992813,25.089411249348974,1.0,14.0, others, car,22.52448204692404,46.69207142029356,1.0,15.0, others, car,21.63520161824966,56.29674863598262,1.0,16.0, agent, car,-5.664668794364128,-0.04829544654972568,1.0
-800,1, others, car,25.73233502912141,-26.458772759692387,1,2, others, car,36.082223778322955,18.3509004468726,1,7, others, car,23.49330271647309,21.863584980717388,1,10.0, others, car,8.017492012622254,7.3383768523796205,1.0,11.0, others, car,22.689113123996123,37.42410607678579,1.0,12, others, car,17.95003809953276,-3.5500589044863022,1.0,13.0, others, car,19.674351850720765,24.418244495746325,1.0,14.0, others, car,22.534377207972746,46.41718401463844,1.0,15.0, others, car,21.639624269491197,56.0816365174489,1.0,16.0, agent, car,-5.021289335122159,-0.036103351392134386,1.0
-700,1, others, car,25.899443502829374,-27.269473541741657,1,2, others, car,36.01763113238039,18.34215912551945,1,7, others, car,23.52313685057909,21.261295014860465,1,10.0, others, car,8.017492012622254,7.3383768523796205,1.0,11.0, others, car,22.695871530116943,37.30730143669518,1.0,12, others, car,18.424199405642966,-3.93730599711078,1.0,13.0, others, car,19.70975368331948,23.737152203726605,1.0,14.0, others, car,22.54304298214443,46.14623216585717,1.0,15.0, others, car,21.64534407176418,55.86159951178401,1.0,16.0, agent, car,-4.379799008084858,-0.026032445058854468,1.0
-600,1, others, car,26.07171692028789,-28.08288049378779,1,2, others, car,35.94508960853505,18.331947360670206,1,7, others, car,23.55272958844125,20.645976991505226,1,10.0, others, car,8.040280316072675,7.342700418713304,1.0,11.0, others, car,22.702883332481388,37.20353385410277,1.0,12, others, car,18.887290635520934,-4.358259922235451,1.0,13.0, others, car,19.745790921621627,23.045078278877874,1.0,14.0, others, car,22.55247602995411,45.87933140225945,1.0,15.0, others, car,21.65035436455451,55.63651309067832,1.0,16.0, agent, car,-3.7392602471498426,-0.017023633137613403,1.0
-500,1, others, car,26.249043753187213,-28.89698795531692,1,2, others, car,35.86263254627287,18.320164624015018,1,7, others, car,23.583015496162176,20.018679005063714,1,10.0, others, car,8.055139741620794,7.345563541550815,1.0,11.0, others, car,22.709305493297272,37.10974757408232,1.0,12, others, car,19.33725136449715,-4.812034877913158,1.0,13.0, others, car,19.78334936757496,22.34407914586934,1.0,14.0, others, car,22.56144696452452,45.620417280719344,1.0,15.0, others, car,21.65559571396423,55.407433348544,1.0,16.0, agent, car,-3.101648712831433,-0.009179443938166136,1.0
-400,1, others, car,26.43053919958004,-29.71386935099801,1,2, others, car,35.771194511696024,18.307863009965814,1,7, others, car,23.613994573741426,19.379411055536032,1,10.0, others, car,8.073996488197563,7.348659721007836,1.0,11.0, others, car,22.71515701256413,37.0259495966337,1.0,12, others, car,19.7721486962123,-5.299727722711263,1.0,13.0, others, car,19.82247778533435,21.633150474443845,1.0,14.0, others, car,22.570896351958304,45.37054589564869,1.0,15.0, others, car,21.662066450250762,55.174418049535674,1.0,16.0, agent, car,-2.4689133014891897,-0.003620736027435539,1.0
-300,1, others, car,26.619122486082638,-30.532350058109287,1,2, others, car,35.66988070285708,18.29299309385361,1,7, others, car,23.645666821179447,18.72814314292208,1,10.0, others, car,8.09478413113376,7.352865759032,1.0,11.0, others, car,22.72042889028245,36.95212692175671,1.0,12, others, car,20.18881234742989,-5.818525758322253,1.0,13.0, others, car,19.863069646590052,20.91429492511573,1.0,14.0, others, car,22.578769767586135,45.130600048995,1.0,15.0, others, car,21.667769912899523,54.93735166534382,1.0,16.0, agent, car,-1.8421101075353776,0.0005930566968492258,1.0
-200,1, others, car,26.812765188026262,-31.35153227470332,1,2, others, car,35.55864535560117,18.276532205935343,1,7, others, car,23.678147766785546,18.062908606707516,1,10.0, others, car,8.118575764841683,7.357253089520582,1.0,11.0, others, car,22.7252974189166,36.885296558680295,1.0,12, others, car,20.5872423181504,-6.368428984746556,1.0,13.0, others, car,19.90412362108455,20.187452733730193,1.0,14.0, others, car,22.58788890971487,44.9037480239945,1.0,15.0, others, car,21.674644998270196,54.69734805453525,1.0,16.0, agent, car,-1.2201830365574915,0.002521368132203453,1.0
-100,1, others, car,27.012513399822716,-32.17236456688241,1,2, others, car,35.43648613967103,18.258445582056133,1,7, others, car,23.712377976662324,17.384753541304622,1,10.0, others, car,8.143355728806641,7.361686184164263,1.0,11.0, others, car,22.729761598466386,36.825454507404025,1.0,12, others, car,20.966382513961424,-6.9484968358814525,1.0,13.0, others, car,19.94769413348752,19.451741098339625,1.0,14.0, others, car,22.59520102341814,44.690814858439616,1.0,15.0, others, car,21.68063728169335,54.45529001905747,1.0,16.0, agent, car,-0.6061270793273684,0.0019909058142021027,1.0
0,1, others, car,27.21930768757431,-32.99379084023473,1,2, others, car,35.30351858337664,18.236728561701888,1,7, others, car,23.74630302614041,16.69456074866034,1,10.0, others, car,8.17207624964538,7.367354665684387,1.0,11.0, others, car,22.73282309867496,36.772543003773215,1.0,12, others, car,21.32617717070812,-7.5577229814702385,1.0,13.0, others, car,19.99167299497441,18.709051151148802,1.0,14.0, others, car,22.602702769210268,44.49191608064032,1.0,15.0, others, car,21.68768565952866,54.21229141747731,1.0,16.0, agent, car,0.0,0.0,1.0
-1000,95, others, car,19.89552596498267,-34.32983617171383,1,96, others, car,16.280890029718265,-11.558592814015805,1,97, others, car,26.77049291966623,-17.35671149262144,1,98.0, others, car,7.05271459456002,-7.891090263451019,1.0,99.0, others, car,28.689402357249442,28.0856365493796,1.0,100, others, car,7.425783641681389,-3.708366393297215,1.0,101.0, others, car,25.8806332474937,34.303213737326764,1.0,102.0, others, car,47.66057137384322,12.988420278032214,1.0,103.0, agent, car,-5.9595776205767645,0.0021411028329533233,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-900,95, others, car,19.94151849063017,-35.280268540472534,1,96, others, car,16.539046108015693,-11.817698884090033,1,97, others, car,26.78471975549743,-17.206353263241787,1,98.0, others, car,7.154922681029559,-7.903830174572812,1.0,99.0, others, car,28.681148828372546,28.03122373906432,1.0,100, others, car,7.635587339445699,-3.713306879547665,1.0,101.0, others, car,25.810708024479503,33.798896909145874,1.0,102.0, others, car,47.28369837175942,13.028628987291205,1.0,103.0, agent, car,-5.3365190358521595,0.0021440905967675637,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-800,95, others, car,19.99466121394265,-36.238566954829544,1,96, others, car,16.795490852534847,-12.091707241842249,1,97, others, car,26.799206616920706,-17.044952733979372,1,98.0, others, car,7.25603032606895,-7.9174406159545905,1.0,99.0, others, car,28.67343096299997,27.972721029783038,1.0,100, others, car,7.824413878875925,-3.7168477843536656,1.0,101.0, others, car,25.74597052954152,33.32217877346001,1.0,102.0, others, car,46.9217326573534,13.067136362772054,1.0,103.0, agent, car,-4.714567892557954,0.001267548100393526,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-700,95, others, car,20.055182046090696,-37.202744443093884,1,96, others, car,17.04701889456994,-12.38226299220695,1,97, others, car,26.81517490095167,-16.870636888729752,1,98.0, others, car,7.355264955003093,-7.929829660320772,1.0,99.0, others, car,28.66403687827087,27.908372361015964,1.0,100, others, car,7.992035348801282,-3.720976079405742,1.0,101.0, others, car,25.68451774657464,32.87425372728474,1.0,102.0, others, car,46.575652716470316,13.103804448889571,1.0,103.0, agent, car,-4.094481765369084,0.001608402619855834,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-600,95, others, car,20.123203942659586,-38.17180051942081,1,96, others, car,17.294736675551352,-12.688486604924181,1,97, others, car,26.8317450773304,-16.682298286062313,1,98.0, others, car,7.451527126401617,-7.941876837931317,1.0,99.0, others, car,28.653968060030614,27.83806877717774,1.0,100, others, car,8.139673146237786,-3.723818748599041,1.0,101.0, others, car,25.62725920583869,32.4540413291896,1.0,102.0, others, car,46.24348657742017,13.138885156814112,1.0,103.0, agent, car,-3.4796069785763883,0.0005240633747766732,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-500,95, others, car,20.199579433908934,-39.14686362524068,1,96, others, car,17.535777693528388,-13.00904272739356,1,97, others, car,26.850138543072497,-16.478063909871715,1,98.0, others, car,7.546779811954829,-7.95381005995687,1.0,99.0, others, car,28.64285564152347,27.75881182073265,1.0,100, others, car,8.268092845859679,-3.727466719208592,1.0,101.0, others, car,25.573956996163496,32.059545607484445,1.0,102.0, others, car,45.92721621189311,13.172142575375519,1.0,103.0, agent, car,-2.871678592700221,0.0002454132261881514,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-400,95, others, car,20.28433551983921,-40.127912760553535,1,96, others, car,17.771026478761648,-13.345034801044855,1,97, others, car,26.870583209348407,-16.255946788467373,1,98.0, others, car,7.638066554127613,-7.9652874596413925,1.0,99.0, others, car,28.630612667164222,27.66962600583564,1.0,100, others, car,8.37862980026826,-3.729083489284609,1.0,101.0, others, car,25.524497161963826,31.68977307632377,1.0,102.0, others, car,45.624854648198735,13.203804615743758,1.0,103.0, agent, car,-2.2728055350159018,-1.122500690620143e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-300,95, others, car,20.375704139930075,-41.11274004249813,1,96, others, car,17.998595015145362,-13.695253428863086,1,97, others, car,26.892199545898,-16.01483948041937,1,98.0, others, car,7.727367324609722,-7.976526948155461,1.0,99.0, others, car,28.61723013695264,27.570505332486725,1.0,100, others, car,8.47292911439814,-3.7318474275330047,1.0,101.0, others, car,25.4788797032397,31.3447237357078,1.0,102.0, others, car,45.337395372182144,13.233757322333867,1.0,103.0, agent, car,-1.6839812913687142,-0.00010158822063932592,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-200,95, others, car,20.474564824441554,-42.1024529125053,1,96, others, car,18.21739086124944,-14.060566141107802,1,97, others, car,26.91609499415201,-15.753862455467539,1,98.0, others, car,7.814793078986697,-7.986565039653945,1.0,99.0, others, car,28.60137269828851,27.458583298735558,1.0,100, others, car,8.55133465500499,-3.7327780764178176,1.0,101.0, others, car,25.43500369271511,31.023632010961705,1.0,102.0, others, car,45.06285341215332,13.262234606316216,1.0,103.0, agent, car,-1.1083002748796262,-0.0007076030234055841,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-100,95, others, car,20.580917573373988,-43.0970513705751,1,96, others, car,18.42664344239899,-14.438876010503433,1,97, others, car,26.94139002384993,-15.471908272181444,1,98.0, others, car,7.898131934397786,-7.997130794656768,1.0,99.0, others, car,28.582812440000712,27.331872932891628,1.0,100, others, car,8.614492041178105,-3.734999849059964,1.0,101.0, others, car,25.39562167675568,30.724169063639245,1.0,102.0, others, car,44.801108812526614,13.288224981845785,1.0,103.0, agent, car,-0.5465280602230027,0.0002817603669705432,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,95, others, car,20.693882856466875,-44.09542797527684,1,96, others, car,18.627346244439266,-14.830296992635652,1,97, others, car,26.969078120837512,-15.169090886146133,1,98.0, others, car,7.979483818118423,-8.007468638489165,1.0,99.0, others, car,28.5626568035202,27.191253765215066,1.0,100, others, car,8.665729597209044,-3.735844154679835,1.0,101.0, others, car,25.357639242240637,30.445683274651227,1.0,102.0, others, car,44.552395484472655,13.313733420612689,1.0,103.0, agent, car,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1000,94, others, car,16.22120566881904,34.606963557207315,1,95, others, car,38.274138411706474,19.95616748881268,1,96, agent, car,-6.6428705853246655,-0.07829678554769243,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-900,94, others, car,16.01949682858901,34.2561665450008,1,95, others, car,37.94381787234307,19.888637189874878,1,96, agent, car,-5.955499259674998,-0.061754093067924676,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-800,94, others, car,15.801085667645388,33.900282160079946,1,95, others, car,37.63126530613971,19.825266113193287,1,96, agent, car,-5.269061084483213,-0.04627405303492815,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-700,94, others, car,15.566027936982893,33.53829750099249,1,95, others, car,37.33741386355484,19.767116911214703,1,96, agent, car,-4.5844244592131345,-0.03391721934811098,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-600,94, others, car,15.31120943025538,33.1720291176597,1,95, others, car,37.06240004657689,19.71219478103446,1,96, agent, car,-3.9037146887582304,-0.02281729109101685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-500,94, others, car,15.03762504891498,32.80153676107639,1,95, others, car,36.80315239985431,19.661308371121873,1,96, agent, car,-3.2289275760233633,-0.013103770252888029,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
